"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:35:42.2469564 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2469857 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2470056 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2470765 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2471276 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2471475 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2471872 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2471982 PM","csgo.exe","17860","RegQueryValue","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"8:35:42.2472265 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2472644 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2473027 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2473519 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2473618 PM","csgo.exe","17860","RegQueryValue","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"8:35:42.2473893 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2474271 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2474664 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2475052 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2475525 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2475728 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2476007 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2476206 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2476490 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2476679 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2476963 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"8:35:42.2477058 PM","csgo.exe","17860","RegQueryValue","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\AppID","NAME NOT FOUND","Length: 112"
"8:35:42.2477342 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2477536 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"8:35:42.2477999 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2478497 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\Elevation","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2478695 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\Elevation","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2479353 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2479844 PM","csgo.exe","17860","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2480039 PM","csgo.exe","17860","RegOpenKey","HKCR\WOW6432Node\CLSID\{33C53A50-F456-4884-B049-85FD643ECFED}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"8:35:42.2564674 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.2565782 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.2806012 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.2807077 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3041772 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3042889 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3196288 PM","csgo.exe","17860","QueryOpen","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\winnlsres.dll","NAME NOT FOUND",""
"8:35:42.3295084 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3296575 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3458017 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3458703 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\en-US\winnlsres.dll.mui","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
"8:35:42.3475764 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x00000409","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3476236 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x00000009","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3476639 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x0000ffff","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3482022 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{8613E14C-D0C0-4161-AC0F-1DD2563286BC}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3482614 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{8613E14C-D0C0-4161-AC0F-1DD2563286BC}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3576783 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3577843 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3740175 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3754245 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{F25E9F57-2FC8-4EB3-A41A-CCE5F08541E6}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3754737 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{F25E9F57-2FC8-4EB3-A41A-CCE5F08541E6}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3841640 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3842695 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.3988278 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3991652 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3992210 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3993255 PM","csgo.exe","17860","RegQueryValue","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x0000FFFF\{38445657-9381-11D6-B41A-00065B83EE53}\Display Description","NAME NOT FOUND","Length: 144"
"8:35:42.3994140 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{DCBD6FA8-032F-11D3-B5B1-00C04FC324A1}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.3994632 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{DCBD6FA8-032F-11D3-B5B1-00C04FC324A1}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4089019 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4090074 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4241794 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4253665 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\hu-HU","NAME NOT FOUND","Length: 532"
"8:35:42.4254142 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\hu-HU","NAME NOT FOUND","Length: 532"
"8:35:42.4254819 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x0000040e","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4255241 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x0000000e","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4255638 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{00000000-0000-0000-0000-000000000000}\LanguageProfile\0x0000ffff","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4256063 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{8613E14C-D0C0-4161-AC0F-1DD2563286BC}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4256480 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{8613E14C-D0C0-4161-AC0F-1DD2563286BC}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4341107 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4342161 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4488019 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4490432 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{F25E9F57-2FC8-4EB3-A41A-CCE5F08541E6}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4490872 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{F25E9F57-2FC8-4EB3-A41A-CCE5F08541E6}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4574481 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4575513 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4755426 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4758510 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4759050 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4760256 PM","csgo.exe","17860","RegQueryValue","HKLM\SOFTWARE\Microsoft\CTF\TIP\{FA445657-9379-11D6-B41A-00065B83EE53}\LanguageProfile\0x0000FFFF\{38445657-9381-11D6-B41A-00065B83EE53}\Display Description","NAME NOT FOUND","Length: 144"
"8:35:42.4761136 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{DCBD6FA8-032F-11D3-B5B1-00C04FC324A1}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4761637 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\TIP\{DCBD6FA8-032F-11D3-B5B1-00C04FC324A1}\LanguageProfile\0x00000000","NAME NOT FOUND","Desired Access: Read"
"8:35:42.4859242 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.4860359 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.5019127 PM","csgo.exe","17860","RegOpenKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-US","NAME NOT FOUND","Desired Access: Read"
"8:35:42.5105935 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.5107028 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.5271257 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\HALFLIFE2.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.5274347 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\halflife2.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.5296114 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\HL2EP2.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.5299137 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\hl2ep2.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.6691080 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\valve_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.6700400 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\csgo_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.7544392 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\csgo_english.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.7964275 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.7965363 PM","csgo.exe","17860","CreateFile","C:\Windows\SysWOW64\d3d.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.8124549 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\gameinfo.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.8216750 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\gamemodes.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.8278615 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\cfg","NAME NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:42.8294630 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\bonus_maps_manifest.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.8304631 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\config\pak01_dir.vpk","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a"
"8:35:42.8312325 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\config\ingamedialogconfig.vdf","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:42.8481389 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\titles.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0764488 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\scripts\vgui_screens.txt","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0789004 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\cs.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.0791654 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\cs.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0803255 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\csd.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"8:35:43.0806278 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\csd.vfont","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"8:35:43.0815636 PM","csgo.exe","17860","CreateFile","A:\SteamLibrary\steamapps\common\Counter-Strike Global Offensive\platform\resource\Cstrike.vfont","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
